date,previous,open_price,first_trade,high,low,close,change,volume,value,frequency,index_individual,offer,offer_volume,bid,bid_volume,listed_shares,tradeble_shares,weight_for_index,foreign_sell,foreign_buy,delisting_date,non_regular_volume,non_regular_value,non_regular_frequency,name
2020-02-27T00:00:00,7300,7250,7250,7300,6925,7075,-225,29663200,2.10031E+11,8055,34,7100,1994400,7075,873200,18462169893,18462169893,18462169893,13787600,7872100,,175365,1274492750,8,BNI
2020-02-28T00:00:00,7075,6800,6875,7025,6675,7025,-50,52147500,3.5769E+11,8064,33.8,7025,413300,7000,76400,18462169893,18462169893,18462169893,28876600,15146500,,931710,6925579750,9,BNI
2020-03-02T00:00:00,7025,6950,6925,6975,6550,6750,-275,41380000,2.79599E+11,9904,32.5,6750,3526000,6725,378800,18462169893,18462169893,18462169893,17842600,12118900,,1095111,7441047300,5,BNI
2020-03-03T00:00:00,6750,6850,6875,6950,6700,6800,50,41705800,2.85538E+11,7027,32.7,6825,49100,6800,686300,18462169893,18462169893,18462169893,26029900,7411100,,1784838,11982098400,11,BNI
2020-03-04T00:00:00,6800,6800,6775,7000,6725,6950,150,38848200,2.6809E+11,6673,33.4,6950,563200,6925,959000,18462169893,18462169893,18462169893,18329200,10222200,,9657710,66088304060,13,BNI
2020-03-05T00:00:00,6950,7000,7000,7050,6750,6825,-125,39130600,2.67379E+11,7620,32.8,6825,495500,6800,194200,18462169893,18462169893,18462169893,22248100,16407500,,4927030,34055086125,5,BNI
2020-03-06T00:00:00,6825,6700,6675,6700,6400,6400,-425,42861300,2.78142E+11,12197,30.8,6400,2117000,6375,854800,18462169893,18462169893,18462169893,13228800,5525000,,1731072,11348576000,6,BNI
2020-03-09T00:00:00,6400,6025,6025,6125,5600,5650,-750,68061300,3.99456E+11,15393,27.2,5650,1204200,5625,663000,18462169893,18462169893,18462169893,25513700,23370000,,1650165,9590983125,10,BNI
2020-03-10T00:00:00,5650,5700,5725,5925,5600,5675,25,82270300,4.74849E+11,14205,27.3,5700,727400,5675,171400,18462169893,18462169893,18462169893,37817900,15760900,,418700,2366590000,7,BNI
2020-03-11T00:00:00,5675,5675,5700,5725,5275,5525,-150,53293800,2.95759E+11,11963,26.6,5550,564000,5525,103200,18462169893,18462169893,18462169893,15268300,11355400,,15545339,85366920325,8,BNI
2020-03-12T00:00:00,5525,5200,5200,5375,5000,5025,-500,67685900,3.47612E+11,14085,24.2,5025,1296900,5000,2539000,18462169893,18462169893,18462169893,31097600,26334800,,205273,1061005950,6,BNI
2020-03-13T00:00:00,5025,0,0,5325,4680,5200,175,86584500,4.31267E+11,17852,25,5225,27700,5200,180400,18462169893,18462169893,18462169893,36629900,27711700,,860588,4417752950,12,BNI
2020-03-16T00:00:00,5200,0,0,5250,4840,4840,-360,49165000,2.41203E+11,14020,23.3,4840,3962800,0,0,18462169893,18462169893,18462169893,23719500,5683200,,0,0,0,BNI
2020-03-17T00:00:00,4840,0,0,4840,4510,4510,-330,68571000,3.11055E+11,12667,21.7,4510,16108800,0,0,18462169893,18462169893,18462169893,36825200,6430200,,512997,2421076350,6,BNI
2020-03-18T00:00:00,4510,0,0,4590,4200,4200,-310,72267200,3.07853E+11,14661,20.2,4200,12148800,0,0,18462169893,18462169893,18462169893,31622200,11980000,,4447087,20007685280,7,BNI
2020-03-19T00:00:00,4200,0,0,3950,3910,3910,-290,10953100,42843611000,2011,18.8,3910,36521500,0,0,18462169893,18462169893,18462169893,6963000,3279500,,10310586,45157153260,10,BNI
2020-03-20T00:00:00,3910,0,0,3800,3640,3640,-270,175719600,6.4192E+11,15424,17.5,3640,6380100,0,0,18462169893,18462169893,18462169893,98492800,31116600,,2259657,8750687640,8,BNI
2020-03-23T00:00:00,3640,0,0,3530,3390,3390,-250,10574300,35847086000,2294,16.3,3390,47186000,0,0,18462169893,18462169893,18462169893,2550800,5090400,,45909,167098510,7,BNI
2020-03-24T00:00:00,3390,0,0,3430,3160,3160,-230,132089300,4.28307E+11,17181,15.2,3160,15375100,0,0,18462169893,18462169893,18462169893,58115900,20790400,,2250500,7741312500,8,BNI
2020-03-26T00:00:00,3160,0,0,3690,2970,3590,430,190756900,6.61152E+11,28221,17.3,3590,1319800,3580,41800,18462169893,18462169893,18462169893,52441500,51814900,,714073,2257397618,11,BNI
2020-03-27T00:00:00,3590,0,0,4240,3650,3990,400,164991800,6.62754E+11,29472,19.2,3990,296500,3960,2000,18462169893,18462169893,18462169893,45074100,46965700,,3671769,13289966860,16,BNI
2020-03-30T00:00:00,3990,0,0,3960,3720,3720,-270,41072600,1.53102E+11,6359,17.9,3720,15888600,0,0,18462169893,18462169893,18462169893,4119500,18031800,,3848695,13880835880,13,BNI
2020-03-31T00:00:00,3720,0,0,4020,3720,3820,100,99610200,3.83255E+11,16884,18.4,3830,85300,3820,461800,18462169893,18462169893,18462169893,42747100,49061300,,106,408985,2,BNI
2020-04-01T00:00:00,3820,0,0,4000,3670,3680,-140,86485500,3.29664E+11,14606,17.7,3690,22700,3680,2121200,18462169893,18462169893,18462169893,25820800,36824300,,28382091,1.08996E+11,12,BNI
2020-04-02T00:00:00,3680,0,0,3850,3470,3850,170,58984400,2.18335E+11,11206,18.5,3860,96700,3850,707500,18462169893,18462169893,18462169893,19156100,18596900,,7767363,29124085490,9,BNI
2020-04-03T00:00:00,3850,0,0,4040,3840,4010,160,47584600,1.88191E+11,9725,19.3,4020,410900,4000,49000,18462169893,18462169893,18462169893,15336200,12863900,,34666123,1.28407E+11,18,BNI
2020-04-06T00:00:00,4010,0,0,4300,4010,4290,280,61479800,2.55524E+11,14890,20.6,4300,1302300,4290,138600,18462169893,18462169893,18462169893,19894100,9546700,,2244904,9293577820,5,BNI
2020-04-07T00:00:00,4290,0,0,4650,4120,4310,20,81628300,3.52463E+11,16270,20.7,4310,1147800,4300,23400,18462169893,18462169893,18462169893,21645000,9620200,,6381892,26111919596,46,BNI
2020-04-08T00:00:00,4310,0,0,4240,4010,4010,-300,61532700,2.5165E+11,14287,19.3,4020,278400,4010,381500,18462169893,18462169893,18462169893,20767200,16885900,,2403500,10271641200,4,BNI
2020-04-09T00:00:00,4010,0,0,4150,3870,3990,-20,36659600,1.46332E+11,9031,19.2,4000,137700,3990,173200,18462169893,18462169893,18462169893,7833800,3723600,,7886655,33796152450,16,BNI
2020-04-13T00:00:00,3990,0,0,4070,3900,3990,0,20521300,81913257000,7178,19.2,4000,49900,3990,386800,18462169893,18462169893,18462169893,4247700,3658300,,11007700,47959200000,3,BNI
2020-04-14T00:00:00,3990,0,0,4190,4000,4150,160,28841600,1.18322E+11,7515,20,4150,294200,4140,219100,18462169893,18462169893,18462169893,6838900,4039800,,1510000,6025658200,2,BNI
2020-04-15T00:00:00,4150,0,0,4230,3990,4200,50,37601800,1.55028E+11,7595,20.2,4200,8436300,4160,165600,18462169893,18462169893,18462169893,11551900,6302600,,241036,1009852576,4,BNI
2020-04-16T00:00:00,4200,0,0,4100,3950,3980,-220,46381900,1.85802E+11,10181,19.1,3990,800,3980,2646400,18462169893,18462169893,18462169893,20742900,14346200,,224483,904998940,4,BNI
2020-04-17T00:00:00,3980,0,0,4170,4070,4160,180,44520700,1.84221E+11,9224,20,4160,2052700,4150,448900,18462169893,18462169893,18462169893,15387900,14456000,,4213883,16922705560,8,BNI
2020-04-20T00:00:00,4160,0,0,4240,4070,4100,-60,34882800,1.44949E+11,7819,19.7,4100,319700,4090,122700,18462169893,18462169893,18462169893,14270300,5745100,,8528900,35301025800,3,BNI
2020-04-21T00:00:00,4100,0,0,4100,3990,4030,-70,20857600,83991024000,5416,19.4,4040,9300,4030,73200,18462169893,18462169893,18462169893,6201300,6655400,,1172000,4826970300,3,BNI
2020-04-22T00:00:00,4030,0,0,4070,3900,4020,-10,52828200,2.10733E+11,10117,19.3,4030,185000,4020,820900,18462169893,18462169893,18462169893,23073900,10597400,,130,523140,2,BNI
2020-04-23T00:00:00,4020,0,0,4070,3990,4020,0,38191400,1.54118E+11,6642,19.3,4020,449300,4010,359500,18462169893,18462169893,18462169893,17475800,10381400,,1674164,6646532440,4,BNI
2020-04-24T00:00:00,4020,0,0,4020,3780,3800,-220,50322500,1.95427E+11,11811,18.3,3810,1100,3800,583300,18462169893,18462169893,18462169893,11022500,8092400,,2318250,9334270000,4,BNI
2020-04-27T00:00:00,3800,0,0,3920,3750,3800,0,34305100,1.30685E+11,7097,18.3,3800,1141600,3790,112500,18462169893,18462169893,18462169893,9165900,7576400,,2718831,10321075780,6,BNI
2020-04-28T00:00:00,3800,0,0,3830,3750,3820,20,34998800,1.3283E+11,6885,18.4,3820,925400,3810,7700,18462169893,18462169893,18462169893,12808400,20573000,,76,293360,1,BNI
2020-04-29T00:00:00,3820,0,0,3850,3750,3760,-60,32628800,1.23781E+11,7784,18.1,3770,358000,3760,695200,18462169893,18462169893,18462169893,12105300,17782900,,2474176,9384245280,5,BNI
2020-04-30T00:00:00,3760,0,0,4100,3800,4100,340,63194600,2.53385E+11,11415,19.7,4100,1638700,4090,49700,18462169893,18462169893,18462169893,5598000,33151200,,946470,3583273647,13,BNI
2020-05-04T00:00:00,4100,0,0,4000,3870,3920,-180,33125800,1.3015E+11,6803,18.9,3930,29200,3920,414200,18462169893,18462169893,18462169893,6972500,6944500,,4074300,16288487920,34,BNI
2020-05-05T00:00:00,3920,0,0,4030,3780,3840,-80,54280100,2.10202E+11,12869,18.5,3850,55500,3840,1859200,18462169893,18462169893,18462169893,23001800,2982000,,100088,383344960,2,BNI
2020-05-06T00:00:00,3840,0,0,3890,3820,3830,-10,41255900,1.58366E+11,8458,18.4,3840,93900,3830,2463200,18462169893,18462169893,18462169893,19909400,21530800,,94868,363345052,2,BNI
2020-05-08T00:00:00,3830,0,0,3870,3790,3800,-30,45523000,1.73692E+11,9584,18.3,3810,40200,3800,2586400,18462169893,18462169893,18462169893,25674400,14036000,,61,233270,2,BNI
2020-05-11T00:00:00,3800,0,0,3860,3800,3800,0,40350800,1.53963E+11,7340,18.3,3810,42000,3800,3908600,18462169893,18462169893,18462169893,16602600,13775900,,6360158,24251282860,2,BNI
2020-05-12T00:00:00,3800,0,0,3820,3650,3660,-140,82388200,3.06276E+11,14434,17.6,3670,528300,3660,4049100,18462169893,18462169893,18462169893,27601700,31285900,,0,0,0,BNI
2020-05-13T00:00:00,3660,0,0,3740,3580,3720,60,39007300,1.43822E+11,8904,17.9,3730,237800,3720,442400,18462169893,18462169893,18462169893,5930000,14182000,,202511,749084470,6,BNI
2020-05-14T00:00:00,3720,0,0,3740,3510,3540,-180,47306600,1.70425E+11,13386,17,3540,618500,3530,263400,18462169893,18462169893,18462169893,17024800,4376000,,3010217,11164865740,4,BNI
2020-05-15T00:00:00,3540,0,0,3590,3300,3340,-200,86958200,2.94359E+11,15869,16.1,3340,473000,3330,1017200,18462169893,18462169893,18462169893,22896500,9459500,,141400,495416000,5,BNI
2020-05-18T00:00:00,3340,0,0,3410,3270,3330,-10,41810400,1.39484E+11,8922,16,3330,1056100,3320,5100,18462169893,18462169893,18462169893,11464400,10914000,,7966925,26516896000,3,BNI
2020-05-19T00:00:00,3330,0,0,3580,3380,3520,190,77081500,2.70716E+11,12752,16.9,3520,3780500,3510,355300,18462169893,18462169893,18462169893,16099100,31817000,,282747,1085809880,9,BNI
2020-05-20T00:00:00,3520,0,0,3640,3420,3600,80,74301500,2.63214E+11,11976,17.3,3600,1752300,3590,126500,18462169893,18462169893,18462169893,14193700,7598000,,178733,647740180,10,BNI
2020-05-26T00:00:00,3600,0,0,3660,3580,3630,30,44453400,1.60745E+11,7564,17.5,3640,1806000,3630,617500,18462169893,18462169893,18462169893,20530900,8789800,,2450584,8686271620,5,BNI
2020-05-27T00:00:00,3630,0,0,3700,3580,3630,0,64238200,2.33033E+11,8310,17.5,3640,790500,3630,1373400,18462169893,18462169893,18462169893,42090600,10082400,,21032,102495200,5,BNI
2020-05-28T00:00:00,3630,0,0,3790,3630,3660,30,116831000,4.34487E+11,13696,17.6,3670,211900,3660,2235000,18462169893,18462169893,18462169893,54654100,22061100,,3127659,11909689420,11,BNI
2020-05-29T00:00:00,3660,0,0,3860,3590,3830,170,147057800,5.49926E+11,18799,18.4,3830,3412200,3820,7000,18462169893,18462169893,18462169893,63118100,61229000,,1698211,7232089480,12,BNI
2020-06-02T00:00:00,3830,0,0,4040,3850,3970,140,131582200,5.224E+11,17446,19.1,3970,2894500,3960,775900,18462169893,18462169893,18462169893,52611500,17983500,,15049247,57141731940,9,BNI
2020-06-03T00:00:00,3970,0,0,4190,3880,4130,160,138504300,5.62038E+11,21891,19.9,4130,5025100,4100,27600,18462169893,18462169893,18462169893,26581800,26901800,,2884202,11502437040,10,BNI
2020-06-04T00:00:00,4130,0,0,4360,4110,4140,10,113520800,4.79619E+11,18912,19.9,4140,3673600,4130,205000,18462169893,18462169893,18462169893,11078300,29445600,,2650,11170750,7,BNI
2020-06-05T00:00:00,4140,0,0,4290,4030,4250,110,72690400,3.03323E+11,12496,20.4,4260,720500,4250,329100,18462169893,18462169893,18462169893,12394100,11858600,,9164168,38124763660,6,BNI
2020-06-08T00:00:00,4250,0,0,4940,4340,4830,580,155723800,7.28814E+11,28552,23.2,4830,73600,4820,1091700,18462169893,18462169893,18462169893,14906100,16118700,,3383455,15186508750,5,BNI
2020-06-09T00:00:00,4830,0,0,5150,4850,4860,30,142855100,7.07051E+11,27311,23.4,4860,64400,4850,1207400,18462169893,18462169893,18462169893,22449300,44201900,,2901512,13601114772,13,BNI
2020-06-10T00:00:00,4860,0,0,4850,4520,4520,-340,151784400,7.00222E+11,25579,21.7,4520,20818400,0,0,18462169893,18462169893,18462169893,23822700,14136300,,620093,3554865000,3,BNI
2020-06-11T00:00:00,4520,0,0,4510,4210,4210,-310,222042700,9.51872E+11,33440,20.2,4210,8566900,0,0,18462169893,18462169893,18462169893,45949400,19954100,,1675,7301000,3,BNI
2020-06-12T00:00:00,4210,0,0,4470,3940,4470,260,199783700,8.51067E+11,27360,21.5,4480,321500,4470,4615400,18462169893,18462169893,18462169893,40797000,9326100,,5532747,24166406454,11,BNI
2020-06-15T00:00:00,4470,0,0,4500,4180,4200,-270,116652300,5.05615E+11,26183,20.2,4210,165200,4200,4604500,18462169893,18462169893,18462169893,19461800,10308500,,1601137,7210534390,5,BNI
2020-06-16T00:00:00,4200,0,0,4610,4350,4610,410,131648800,5.9404E+11,22810,22.2,4620,431000,4610,3773000,18462169893,18462169893,18462169893,12532600,10174600,,414521,1878902270,5,BNI
2020-06-17T00:00:00,4610,0,0,4750,4510,4550,-60,93134000,4.27387E+11,16936,21.9,4560,800,4550,1241800,18462169893,18462169893,18462169893,27064700,7789700,,710,3265000,5,BNI
2020-06-18T00:00:00,4550,0,0,4570,4430,4500,-50,52063500,2.35125E+11,12306,21.6,4500,481400,4490,471500,18462169893,18462169893,18462169893,12760900,6805200,,1664886,7568062930,9,BNI
2020-06-19T00:00:00,4500,0,0,4570,4450,4480,-20,41239200,1.85386E+11,7762,21.5,4490,197400,4480,2110000,18462169893,18462169893,18462169893,17383400,10146300,,1283048,5748057980,3,BNI
2020-06-22T00:00:00,4480,0,0,4510,4440,4470,-10,25503400,1.14088E+11,6340,21.5,4470,541900,4460,982500,18462169893,18462169893,18462169893,3987800,8775700,,1901795,8278577950,8,BNI
2020-06-23T00:00:00,4470,0,0,4470,4320,4380,-90,41767200,1.83033E+11,11969,21.1,4390,127000,4380,3220600,18462169893,18462169893,18462169893,11473800,5028100,,1194,5214265,5,BNI
2020-06-24T00:00:00,4380,0,0,4780,4410,4740,360,151060600,7.02894E+11,23894,22.8,4740,1771500,4730,363800,18462169893,18462169893,18462169893,11451300,19529200,,150,645400,2,BNI
2020-06-25T00:00:00,4740,0,0,4690,4510,4550,-190,117822200,5.42919E+11,20382,21.9,4560,211700,4550,2578100,18462169893,18462169893,18462169893,34041600,8617900,,2980972,13814436320,18,BNI
2020-06-26T00:00:00,4550,0,0,4690,4550,4580,30,66800100,3.08226E+11,13158,22,4590,326200,4580,900,18462169893,18462169893,18462169893,13294900,9523400,,120263,555606590,7,BNI
2020-06-29T00:00:00,4580,0,0,4600,4490,4590,10,34983700,1.58927E+11,9817,22.1,4600,1043300,4590,238400,18462169893,18462169893,18462169893,5548500,3110300,,1066759,4876296592,8,BNI
2020-06-30T00:00:00,4590,0,0,4700,4550,4580,-10,61765000,2.84903E+11,9397,22,4580,255800,4570,222800,18462169893,18462169893,18462169893,18332500,18959900,,1025825,4844414750,6,BNI
2020-07-01T00:00:00,4580,0,0,4630,4510,4540,-40,37014300,1.68402E+11,9222,21.8,4540,214800,4530,748500,18462169893,18462169893,18462169893,26402300,9518600,,158,719261,4,BNI
2020-07-02T00:00:00,4540,0,0,4600,4540,4590,50,28618200,1.30946E+11,6142,22.1,4600,1313400,4590,1819700,18462169893,18462169893,18462169893,8893900,10145000,,720200,3294208000,2,BNI
2020-07-03T00:00:00,4590,0,0,4640,4550,4560,-30,23764000,1.08988E+11,5640,21.9,4570,236800,4560,392700,18462169893,18462169893,18462169893,3734100,3971500,,33825,153602710,5,BNI
2020-07-06T00:00:00,4560,0,0,4640,4580,4610,50,31018200,1.42986E+11,6347,22.2,4620,651000,4610,2071100,18462169893,18462169893,18462169893,9447400,3045700,,1642,7631940,2,BNI
2020-07-07T00:00:00,4610,0,0,4660,4580,4600,-10,41042200,1.88947E+11,6981,22.1,4610,367300,4600,396000,18462169893,18462169893,18462169893,21925200,14577500,,1370500,6357634500,3,BNI
2020-07-08T00:00:00,4600,0,0,4830,4580,4800,200,115288400,5.47942E+11,21780,23.1,4800,1514000,4790,541800,18462169893,18462169893,18462169893,15560200,12109300,,3636891,16860406120,6,BNI
2020-07-09T00:00:00,4800,0,0,4860,4720,4730,-70,58250600,2.78273E+11,16115,22.7,4730,495300,4720,1030000,18462169893,18462169893,18462169893,11204400,9059200,,5629400,26842358000,4,BNI
2020-07-10T00:00:00,4730,0,0,4730,4650,4670,-60,37653000,1.76237E+11,9941,22.5,4680,94800,4670,2046400,18462169893,18462169893,18462169893,5735400,3363600,,29200,138587000,2,BNI
2020-07-13T00:00:00,4670,0,0,4770,4700,4750,80,35545900,1.68335E+11,7135,22.8,4760,745700,4750,204700,18462169893,18462169893,18462169893,9387100,9346600,,89,422358,2,BNI
2020-07-14T00:00:00,4750,0,0,4780,4700,4720,-30,48056500,2.27669E+11,9605,22.7,4730,284400,4720,1120600,18462169893,18462169893,18462169893,22264200,8813800,,9151300,43415218200,3,BNI
2020-07-15T00:00:00,4720,0,0,4780,4710,4710,-10,42310000,2.00118E+11,8999,22.7,4720,272700,4710,224800,18462169893,18462169893,18462169893,19992000,8075800,,2300368,10873586050,8,BNI
2020-07-16T00:00:00,4710,0,0,4740,4680,4700,-10,43047100,2.02473E+11,8587,22.6,4710,331500,4700,1447500,18462169893,18462169893,18462169893,19898200,11204500,,1553920,7308553200,6,BNI
2020-07-17T00:00:00,4700,0,0,4720,4670,4670,-30,18783500,87945866000,7262,22.5,4680,19700,4670,706400,18462169893,18462169893,18462169893,4172500,2474100,,580084,2717035640,3,BNI
2020-07-20T00:00:00,4670,0,0,4690,4510,4540,-130,67696500,3.10433E+11,18325,21.8,4550,31000,4540,1600,18462169893,18462169893,18462169893,9867700,6136400,,2110004,9707518840,4,BNI
2020-07-21T00:00:00,4540,0,0,4700,4560,4680,140,60836400,2.82904E+11,10390,22.5,4680,1417200,4670,784200,18462169893,18462169893,18462169893,21541400,24080000,,25,113500,1,BNI
2020-07-22T00:00:00,4680,0,0,4750,4660,4670,-10,48427100,2.27563E+11,8825,22.5,4680,283800,4670,736100,18462169893,18462169893,18462169893,4028300,13095000,,260120,1215019700,2,BNI
2020-07-23T00:00:00,4670,0,0,4790,4670,4710,40,76062300,3.59872E+11,12674,22.7,4720,69500,4700,163900,18462169893,18462169893,18462169893,32220500,19893100,,2330257,11021774090,4,BNI
2020-07-24T00:00:00,4710,0,0,4710,4590,4610,-100,54602800,2.52825E+11,16865,22.2,4620,402700,4610,809900,18462169893,18462169893,18462169893,22954600,5946500,,55761,249513110,5,BNI
2020-07-27T00:00:00,4610,0,0,4660,4600,4650,40,27072000,1.2561E+11,7211,22.4,4650,637600,4640,150400,18462169893,18462169893,18462169893,13797900,6761300,,169,785730,4,BNI
2020-07-28T00:00:00,4650,0,0,4710,4650,4680,30,35239200,1.6463E+11,7080,22.5,4680,141900,4670,204800,18462169893,18462169893,18462169893,15456200,13933300,,20527600,95632332200,11,BNI
2020-07-29T00:00:00,4680,0,0,4660,4580,4590,-90,64032700,2.94507E+11,14721,22.1,4600,43500,4590,625900,18462169893,18462169893,18462169893,17283500,9742700,,354647,1652638470,4,BNI
2020-07-30T00:00:00,4590,0,0,4630,4570,4600,10,48400800,2.22626E+11,8207,22.1,4610,271300,4600,3016200,18462169893,18462169893,18462169893,13220400,19386600,,206357,951303150,9,BNI
2020-08-03T00:00:00,4600,0,0,4650,4300,4440,-160,73249100,3.27134E+11,23049,21.4,4450,252800,4440,495400,18462169893,18462169893,18462169893,10032500,4864100,,3500,15960000,2,BNI
2020-08-04T00:00:00,4440,0,0,4560,4450,4560,120,33204600,1.50351E+11,8571,21.9,4570,833500,4560,1001500,18462169893,18462169893,18462169893,4121500,12989400,,23000,104229600,4,BNI
2020-08-05T00:00:00,4560,0,0,4640,4510,4630,70,41149900,1.89102E+11,9162,22.3,4640,1324200,4630,358000,18462169893,18462169893,18462169893,3668200,8044300,,200137,909033400,4,BNI
2020-08-06T00:00:00,4630,0,0,4670,4630,4640,10,32255800,1.5E+11,6936,22.3,4650,776100,4640,11400,18462169893,18462169893,18462169893,7467200,13071400,,2502840,11639223510,5,BNI
